"","FileCondi","Subnum","Old","Stimkind","RT","Error"
"531","VMpure",32,"New","VM",850.5,0.103448275862069
"532","VMpure",32,"Old","VM",794,0.21875
"533","VMpure",33,"New","VM",891.5,0.145631067961165
"534","VMpure",33,"Old","VM",837,0.0804597701149425
"535","VMpure",34,"New","VM",1060,0.0851063829787234
"536","VMpure",34,"Old","VM",1135,0.103092783505155
"537","VMpure",35,"New","VM",1177,0.0412371134020618
"538","VMpure",35,"Old","VM",1171,0.0795454545454546
"539","VMpure",36,"New","VM",649.5,0.0120481927710844
"540","VMpure",36,"Old","VM",631,0.0645161290322581
