"","Subnum","Block","Trial","Condition","OldNew","Setsize","Serpos","Lag","Response","Correctness","RT","WhichProbe","prob1","prob2","prob3","prob4","prob5","prob6","surveyq"
"1750",11,1,1,"5","1","2",1,2,1,1,2016,6,6,2,0,0,0,0,NA
"1751",11,1,2,"2","1","6",3,4,1,1,1515,2,9,7,2,10,6,5,NA
"1752",11,1,3,"5","1","4",3,2,1,1,1144,6,10,9,6,2,0,0,NA
"1753",11,1,4,"3","2","6",0,0,2,1,1257,3,2,5,6,10,7,8,NA
"1754",11,1,5,"5","1","6",2,5,1,1,1413,8,7,8,5,2,6,9,NA
"1755",11,1,6,"2","1","2",1,2,1,1,2849,2,2,8,0,0,0,0,NA
"1756",11,1,7,"5","1","4",4,1,1,1,793,6,7,2,8,6,0,0,NA
"1757",11,1,8,"5","1","2",1,2,1,1,830,9,9,2,0,0,0,0,NA
"1758",11,1,9,"1","1","2",2,1,1,1,609,1,5,1,0,0,0,0,NA
"1759",11,1,10,"4","2","2",0,0,2,1,685,4,9,2,0,0,0,0,NA
"1760",11,1,11,"5","2","4",0,0,2,1,1003,5,6,2,9,10,0,0,NA
"1761",11,1,12,"5","2","4",0,0,1,0,1101,5,10,2,6,9,0,0,NA
"1762",11,1,13,"5","1","2",1,2,1,1,1412,8,8,10,0,0,0,0,NA
"1763",11,1,14,"5","1","2",1,2,1,1,672,8,8,10,0,0,0,0,NA
"1764",11,1,15,"5","2","6",0,0,2,1,1333,6,9,2,7,10,8,5,NA
"1765",11,1,16,"4","2","6",0,0,2,1,1150,4,7,2,8,9,10,6,NA
"1766",11,1,17,"4","2","2",0,0,2,1,1380,4,10,2,0,0,0,0,NA
"1767",11,1,18,"5","1","2",1,2,1,1,1362,5,5,2,0,0,0,0,NA
"1768",11,1,19,"3","2","4",0,0,2,1,1157,3,6,2,10,5,0,0,NA
"1769",11,1,20,"1","1","4",2,3,1,1,1089,1,8,1,10,5,0,0,NA
"1770",11,1,21,"2","1","6",1,6,1,1,1205,2,2,9,7,5,6,8,NA
"1771",11,1,22,"4","2","2",0,0,2,1,1321,4,7,5,0,0,0,0,NA
"1772",11,1,23,"5","1","6",3,4,1,1,1251,5,8,2,5,7,10,6,NA
"1773",11,1,24,"5","2","2",0,0,2,1,949,10,7,2,0,0,0,0,NA
"1774",11,1,25,"5","2","4",0,0,2,1,1001,6,8,2,10,9,0,0,NA
"1775",11,2,1,"5","2","4",0,0,2,1,857,10,9,8,2,6,0,0,NA
"1776",11,2,2,"5","2","4",0,0,2,1,1712,6,7,9,2,8,0,0,NA
"1777",11,2,3,"5","1","2",2,1,1,1,7392,5,9,5,0,0,0,0,NA
"1778",11,2,4,"5","1","6",3,4,1,1,936,5,2,10,5,8,9,7,NA
"1779",11,2,5,"4","2","6",0,0,2,1,690,4,9,6,5,7,2,10,NA
"1780",11,2,6,"4","2","6",0,0,2,1,725,4,7,10,6,2,9,8,NA
"1781",11,2,7,"5","2","6",0,0,1,0,1912,8,5,2,7,6,10,9,NA
"1782",11,2,8,"5","1","2",1,2,1,1,928,7,7,6,0,0,0,0,NA
"1783",11,2,9,"5","2","4",0,0,1,0,997,8,10,7,6,5,0,0,NA
"1784",11,2,10,"5","2","4",0,0,2,1,1735,9,6,8,2,10,0,0,NA
"1785",11,2,11,"5","1","2",1,2,1,1,1094,9,9,2,0,0,0,0,NA
"1786",11,2,12,"2","1","2",1,2,1,1,1327,2,2,6,0,0,0,0,NA
"1787",11,2,13,"5","2","6",0,0,1,0,1353,6,9,5,8,10,2,7,NA
"1788",11,2,14,"3","2","4",0,0,2,1,1020,3,2,7,5,6,0,0,NA
"1789",11,2,15,"3","2","4",0,0,2,1,733,3,6,2,7,8,0,0,NA
"1790",11,2,16,"5","1","4",3,2,1,1,1098,6,9,2,6,5,0,0,NA
"1791",11,2,17,"3","2","4",0,0,2,1,712,3,5,2,7,8,0,0,NA
"1792",11,2,18,"5","1","4",4,1,1,1,1141,9,6,2,10,9,0,0,NA
"1793",11,2,19,"3","2","6",0,0,2,1,679,3,10,7,9,2,5,6,NA
"1794",11,2,20,"3","2","6",0,0,2,1,715,3,6,8,2,5,9,7,NA
"1795",11,2,21,"5","1","2",1,2,1,1,915,7,7,8,0,0,0,0,NA
"1796",11,2,22,"3","2","2",0,0,2,1,578,3,8,9,0,0,0,0,NA
"1797",11,2,23,"3","2","2",0,0,2,1,592,3,8,7,0,0,0,0,NA
"1798",11,2,24,"3","2","6",0,0,2,1,615,3,7,9,5,2,10,8,NA
"1799",11,2,25,"1","1","4",3,2,1,1,968,1,10,8,1,9,0,0,NA
"1800",11,3,1,"3","2","6",0,0,2,1,583,3,2,7,8,5,6,9,NA
"1801",11,3,2,"5","1","2",1,2,1,1,772,9,9,7,0,0,0,0,NA
"1802",11,3,3,"5","1","2",2,1,1,1,665,8,2,8,0,0,0,0,NA
"1803",11,3,4,"5","2","6",0,0,2,1,2046,9,2,7,5,10,6,8,NA
"1804",11,3,5,"3","2","4",0,0,2,1,694,3,5,6,2,10,0,0,NA
"1805",11,3,6,"1","1","4",1,4,1,1,788,1,1,8,7,9,0,0,NA
"1806",11,3,7,"4","2","4",0,0,2,1,702,4,5,7,8,9,0,0,NA
"1807",11,3,8,"5","1","6",2,5,1,1,1377,8,7,8,5,9,10,2,NA
"1808",11,3,9,"4","2","4",0,0,2,1,628,4,10,9,2,7,0,0,NA
"1809",11,3,10,"2","1","6",1,6,1,1,1019,2,2,7,5,10,6,8,NA
"1810",11,3,11,"5","1","2",1,2,1,1,3734,6,6,10,0,0,0,0,NA
"1811",11,3,12,"5","1","6",2,5,1,1,848,5,8,5,9,6,2,10,NA
"1812",11,3,13,"5","1","4",3,2,1,1,760,6,10,2,6,5,0,0,NA
"1813",11,3,14,"3","2","6",0,0,2,1,889,3,6,2,8,7,5,9,NA
"1814",11,3,15,"5","2","6",0,0,1,0,708,6,2,9,7,5,10,8,NA
"1815",11,3,16,"2","1","6",2,5,1,1,871,2,8,2,7,5,6,9,NA
"1816",11,3,17,"5","2","4",0,0,2,1,958,6,8,10,2,7,0,0,NA
"1817",11,3,18,"3","2","2",0,0,2,1,764,3,5,2,0,0,0,0,NA
"1818",11,3,19,"1","1","4",1,4,1,1,824,1,1,9,8,5,0,0,NA
"1819",11,3,20,"5","1","4",2,3,1,1,1105,8,5,8,6,7,0,0,NA
"1820",11,3,21,"2","1","2",2,1,1,1,953,2,9,2,0,0,0,0,NA
"1821",11,3,22,"2","1","4",2,3,1,1,956,2,8,2,10,6,0,0,NA
"1822",11,3,23,"5","1","6",6,1,1,1,645,6,9,7,10,8,2,6,NA
"1823",11,3,24,"5","2","4",0,0,2,1,838,5,1,7,10,6,0,0,NA
"1824",11,3,25,"5","2","4",0,0,2,1,862,9,6,10,7,2,0,0,NA
"1825",11,4,1,"5","1","2",2,1,1,1,844,6,9,6,0,0,0,0,NA
"1826",11,4,2,"2","1","2",1,2,1,1,671,2,2,7,0,0,0,0,NA
"1827",11,4,3,"3","2","6",0,0,2,1,627,3,5,9,7,2,8,10,NA
"1828",11,4,4,"5","1","6",1,6,1,1,1289,8,8,7,9,5,6,2,NA
"1829",11,4,5,"2","1","6",3,4,1,1,773,2,8,9,2,5,6,10,NA
"1830",11,4,6,"5","1","2",2,1,1,1,619,8,9,8,0,0,0,0,NA
"1831",11,4,7,"3","2","2",0,0,2,1,566,3,2,5,0,0,0,0,NA
"1832",11,4,8,"5","2","6",0,0,2,1,910,6,8,10,7,5,2,9,NA
"1833",11,4,9,"5","1","2",1,2,1,1,846,7,7,8,0,0,0,0,NA
"1834",11,4,10,"5","1","2",2,1,1,1,609,5,2,5,0,0,0,0,NA
"1835",11,4,11,"5","2","4",0,0,1,0,1411,7,6,5,10,2,0,0,NA
"1836",11,4,12,"5","2","6",0,0,1,0,2042,7,5,8,6,9,2,10,NA
"1837",11,4,13,"5","1","4",3,2,1,1,610,8,7,2,8,6,0,0,NA
"1838",11,4,14,"2","1","4",1,4,1,1,739,2,2,6,5,7,0,0,NA
"1839",11,4,15,"1","1","6",2,5,1,1,581,1,5,1,9,8,10,6,NA
"1840",11,4,16,"1","1","4",3,2,1,1,664,1,9,10,1,5,0,0,NA
"1841",11,4,17,"5","1","2",1,2,1,1,578,10,10,2,0,0,0,0,NA
"1842",11,4,18,"5","1","4",4,1,1,1,373,7,8,2,9,7,0,0,NA
"1843",11,4,19,"5","1","4",4,1,1,1,480,10,6,5,2,10,0,0,NA
"1844",11,4,20,"1","1","4",3,2,1,1,503,1,9,6,1,7,0,0,NA
"1845",11,4,21,"2","1","4",4,1,1,1,556,2,8,9,10,2,0,0,NA
"1846",11,4,22,"5","1","4",4,1,1,1,384,9,5,10,2,9,0,0,NA
"1847",11,4,23,"2","1","2",2,1,1,1,468,2,5,2,0,0,0,0,NA
"1848",11,4,24,"5","1","2",2,1,1,1,438,8,2,8,0,0,0,0,NA
"1849",11,4,25,"3","2","4",0,0,2,1,846,3,7,2,10,8,0,0,NA
"1850",11,5,1,"4","2","6",0,0,2,1,594,4,2,7,8,9,10,5,NA
"1851",11,5,2,"1","1","4",1,4,1,1,1060,1,1,10,9,5,0,0,NA
"1852",11,5,3,"5","2","4",0,0,2,1,1972,10,7,6,8,2,0,0,NA
"1853",11,5,4,"3","2","6",0,0,2,1,580,3,8,7,2,9,5,10,NA
"1854",11,5,5,"5","1","2",1,2,1,1,705,10,10,2,0,0,0,0,NA
"1855",11,5,6,"1","1","6",3,4,1,1,1220,1,5,9,1,10,7,8,NA
"1856",11,5,7,"5","2","6",0,0,1,0,963,6,5,2,10,8,9,7,NA
"1857",11,5,8,"2","1","4",4,1,1,1,902,2,6,9,5,2,0,0,NA
"1858",11,5,9,"5","2","6",0,0,2,1,1105,8,7,5,10,6,2,9,NA
"1859",11,5,10,"5","1","2",1,2,1,1,553,9,9,8,0,0,0,0,NA
"1860",11,5,11,"5","1","6",1,6,1,1,978,7,7,8,2,5,9,10,NA
"1861",11,5,12,"5","2","4",0,0,2,1,869,10,8,6,5,2,0,0,NA
"1862",11,5,13,"2","1","6",6,1,1,1,705,2,5,10,7,8,6,2,NA
"1863",11,5,14,"3","2","4",0,0,2,1,527,3,2,7,6,10,0,0,NA
"1864",11,5,15,"5","1","2",2,1,1,1,638,6,9,6,0,0,0,0,NA
"1865",11,5,16,"1","1","4",3,2,1,1,687,1,5,6,1,7,0,0,NA
"1866",11,5,17,"5","1","4",2,3,1,1,557,6,7,6,5,2,0,0,NA
"1867",11,5,18,"5","2","6",0,0,2,1,966,10,6,7,2,9,5,8,NA
"1868",11,5,19,"5","1","6",1,6,1,1,766,6,6,2,5,7,10,8,NA
"1869",11,5,20,"5","2","4",0,0,2,1,761,10,5,2,6,8,0,0,NA
"1870",11,5,21,"1","1","2",1,2,1,1,639,1,1,9,0,0,0,0,NA
"1871",11,5,22,"3","2","6",0,0,2,1,517,3,8,5,7,2,10,9,NA
"1872",11,5,23,"5","1","4",1,4,1,1,746,5,5,6,7,2,0,0,NA
"1873",11,5,24,"2","1","4",3,2,1,1,742,2,8,6,2,9,0,0,NA
"1874",11,5,25,"5","2","6",0,0,1,0,2151,6,2,10,7,5,8,9,NA
"1875",11,6,1,"3","2","2",0,0,2,1,506,3,8,10,0,0,0,0,NA
"1876",11,6,2,"5","1","4",2,3,1,1,1136,10,2,10,9,8,0,0,NA
"1877",11,6,3,"5","2","2",0,0,2,1,711,7,5,2,0,0,0,0,NA
"1878",11,6,4,"5","1","2",2,1,1,1,703,10,6,10,0,0,0,0,NA
"1879",11,6,5,"1","1","4",4,1,1,1,509,1,9,7,10,1,0,0,NA
"1880",11,6,6,"5","1","6",4,3,1,1,615,6,10,2,9,6,8,7,NA
"1881",11,6,7,"2","1","6",1,6,1,1,654,2,2,5,9,7,6,8,NA
"1882",11,6,8,"3","2","4",0,0,2,1,477,3,7,5,8,1,0,0,NA
"1883",11,6,9,"1","1","6",1,6,1,1,2009,1,1,8,10,7,9,6,NA
"1884",11,6,10,"5","2","2",0,0,2,1,2830,8,2,10,0,0,0,0,NA
"1885",11,6,11,"5","1","6",6,1,1,1,812,8,10,9,2,6,7,8,NA
"1886",11,6,12,"5","2","4",0,0,2,1,837,7,6,10,5,2,0,0,NA
"1887",11,6,13,"3","2","2",0,0,2,1,520,3,9,6,0,0,0,0,NA
"1888",11,6,14,"5","1","6",4,3,1,1,898,6,9,8,2,6,7,5,NA
"1889",11,6,15,"5","1","6",3,4,1,1,1501,7,2,5,7,9,8,6,NA
"1890",11,6,16,"2","1","4",2,3,1,1,539,2,5,2,9,7,0,0,NA
"1891",11,6,17,"5","1","6",4,3,1,1,629,5,6,7,10,5,9,2,NA
"1892",11,6,18,"5","1","4",2,3,1,1,1077,5,10,5,6,1,0,0,NA
"1893",11,6,19,"5","2","4",0,0,2,1,676,8,5,2,6,7,0,0,NA
"1894",11,6,20,"5","1","2",2,1,1,1,542,6,2,6,0,0,0,0,NA
"1895",11,6,21,"2","1","4",3,2,1,1,930,2,8,5,2,7,0,0,NA
"1896",11,6,22,"5","2","2",0,0,2,1,1217,6,9,2,0,0,0,0,NA
"1897",11,6,23,"5","1","4",1,4,1,1,1210,7,7,5,2,6,0,0,NA
"1898",11,6,24,"3","2","4",0,0,2,1,516,3,2,5,10,8,0,0,NA
"1899",11,6,25,"5","1","2",1,2,1,1,643,10,10,2,0,0,0,0,NA
"1900",11,7,1,"4","2","2",0,0,2,1,1900,4,8,2,0,0,0,0,NA
"1901",11,7,2,"5","1","4",3,2,1,1,569,9,7,5,9,2,0,0,NA
"1902",11,7,3,"5","1","4",2,3,1,1,508,5,2,5,10,7,0,0,NA
"1903",11,7,4,"3","2","6",0,0,2,1,551,3,5,2,7,9,10,6,NA
"1904",11,7,5,"3","2","4",0,0,2,1,507,3,7,2,8,9,0,0,NA
"1905",11,7,6,"5","2","6",0,0,1,0,598,8,5,7,10,6,9,2,NA
"1906",11,7,7,"5","2","4",0,0,2,1,744,9,5,2,7,6,0,0,NA
"1907",11,7,8,"5","1","6",1,6,1,1,745,9,9,5,7,10,8,2,NA
"1908",11,7,9,"5","1","2",1,2,1,1,1280,9,9,6,0,0,0,0,NA
"1909",11,7,10,"5","1","4",1,4,1,1,647,6,6,10,2,5,0,0,NA
"1910",11,7,11,"2","1","2",1,2,1,1,482,2,2,5,0,0,0,0,NA
"1911",11,7,12,"5","1","4",4,1,1,1,792,7,9,10,2,7,0,0,NA
"1912",11,7,13,"3","2","2",0,0,2,1,541,3,2,5,0,0,0,0,NA
"1913",11,7,14,"5","2","6",0,0,2,1,1079,5,7,2,8,6,10,9,NA
"1914",11,7,15,"5","2","4",0,0,2,1,1301,6,7,2,9,10,0,0,NA
"1915",11,7,16,"1","1","4",2,3,1,1,1051,1,6,1,7,10,0,0,NA
"1916",11,7,17,"3","2","4",0,0,2,1,602,3,9,8,2,6,0,0,NA
"1917",11,7,18,"5","1","6",1,6,1,1,1713,8,8,5,6,7,10,2,NA
"1918",11,7,19,"2","1","4",2,3,1,1,711,2,6,2,8,10,0,0,NA
"1919",11,7,20,"4","2","4",0,0,2,1,484,4,9,8,10,2,0,0,NA
"1920",11,7,21,"5","1","4",4,1,1,1,523,10,6,7,2,10,0,0,NA
"1921",11,7,22,"5","2","4",0,0,2,1,720,9,2,8,5,6,0,0,NA
"1922",11,7,23,"5","1","6",4,3,1,1,610,5,7,6,8,5,10,2,NA
"1923",11,7,24,"5","1","6",1,6,1,1,376,5,5,10,6,9,2,7,NA
"1924",11,7,25,"5","1","6",2,5,1,1,729,10,2,10,8,9,7,5,1
"1925",12,1,1,"5","1","6",1,6,1,1,4559,10,10,2,8,5,6,7,NA
"1926",12,1,2,"3","2","6",0,0,2,1,2998,3,2,8,9,5,6,10,NA
"1927",12,1,3,"1","1","6",1,6,1,1,2908,1,1,8,6,5,7,10,NA
"1928",12,1,4,"1","1","4",4,1,1,1,2818,1,6,7,5,1,0,0,NA
"1929",12,1,5,"5","1","6",2,5,1,1,2256,8,2,8,7,10,9,5,NA
"1930",12,1,6,"4","2","2",0,0,2,1,2696,4,7,9,0,0,0,0,NA
"1931",12,1,7,"3","2","2",0,0,2,1,4992,3,10,7,0,0,0,0,NA
"1932",12,1,8,"5","2","6",0,0,2,1,2327,6,7,2,10,9,5,8,NA
"1933",12,1,9,"5","1","6",4,3,1,1,1625,7,9,8,2,7,10,5,NA
"1934",12,1,10,"2","1","4",4,1,1,1,1970,2,9,7,5,2,0,0,NA
"1935",12,1,11,"1","1","6",4,3,1,1,1986,1,9,8,6,1,10,7,NA
"1936",12,1,12,"5","2","4",0,0,2,1,1660,8,6,5,7,9,0,0,NA
"1937",12,1,13,"4","2","4",0,0,2,1,2051,4,7,8,2,6,0,0,NA
"1938",12,1,14,"2","1","6",5,2,1,1,4304,2,6,10,7,5,2,9,NA
"1939",12,1,15,"5","2","6",0,0,2,1,2690,10,6,8,9,7,2,5,NA
"1940",12,1,16,"5","1","4",2,3,1,1,4224,10,2,10,8,9,0,0,NA
"1941",12,1,17,"5","1","6",2,5,1,1,2966,7,6,7,5,9,2,10,NA
"1942",12,1,18,"5","2","4",0,0,2,1,2361,7,10,5,6,2,0,0,NA
"1943",12,1,19,"5","1","2",2,1,1,1,2495,5,7,5,0,0,0,0,NA
"1944",12,1,20,"3","2","4",0,0,2,1,1605,3,6,7,9,2,0,0,NA
"1945",12,1,21,"5","2","4",0,0,2,1,1982,7,9,6,2,10,0,0,NA
"1946",12,1,22,"3","2","6",0,0,2,1,1406,3,6,7,10,2,9,8,NA
"1947",12,1,23,"5","1","2",2,1,1,1,1465,9,2,9,0,0,0,0,NA
"1948",12,1,24,"5","1","6",3,4,1,1,1837,10,9,6,10,7,5,2,NA
"1949",12,1,25,"5","1","4",1,4,2,0,8397,9,9,10,2,7,0,0,NA
"1950",12,2,1,"1","1","6",1,6,1,1,2611,1,1,7,5,6,9,8,NA
"1951",12,2,2,"5","1","2",1,2,1,1,9503,9,9,5,0,0,0,0,NA
"1952",12,2,3,"5","1","6",2,5,1,1,2530,6,8,6,10,2,5,9,NA
"1953",12,2,4,"5","1","2",1,2,1,1,1281,7,7,2,0,0,0,0,NA
"1954",12,2,5,"5","1","6",1,6,1,1,2172,6,6,5,7,2,8,10,NA
"1955",12,2,6,"5","2","2",0,0,2,1,8889,9,6,7,0,0,0,0,NA
"1956",12,2,7,"5","1","4",3,2,1,1,1535,8,5,6,8,9,0,0,NA
"1957",12,2,8,"5","1","4",3,2,1,1,1451,6,10,2,6,8,0,0,NA
"1958",12,2,9,"5","1","2",2,1,1,1,2581,8,6,8,0,0,0,0,NA
"1959",12,2,10,"3","2","2",0,0,2,1,1874,3,2,8,0,0,0,0,NA
"1960",12,2,11,"3","2","6",0,0,2,1,1222,3,2,6,8,9,10,7,NA
"1961",12,2,12,"5","1","2",1,2,1,1,1961,10,10,5,0,0,0,0,NA
"1962",12,2,13,"5","2","4",0,0,2,1,1460,8,10,9,6,2,0,0,NA
"1963",12,2,14,"5","1","4",1,4,1,1,1636,9,9,5,6,2,0,0,NA
"1964",12,2,15,"3","2","4",0,0,2,1,1132,3,5,10,2,7,0,0,NA
"1965",12,2,16,"3","2","6",0,0,2,1,1165,3,10,8,6,9,5,2,NA
"1966",12,2,17,"5","1","4",1,4,1,1,1256,9,9,8,7,2,0,0,NA
"1967",12,2,18,"1","1","2",1,2,1,1,1530,1,1,8,0,0,0,0,NA
"1968",12,2,19,"4","2","4",0,0,2,1,1318,4,7,2,5,10,0,0,NA
"1969",12,2,20,"5","2","2",0,0,2,1,2581,8,9,2,0,0,0,0,NA
"1970",12,2,21,"5","1","4",1,4,1,1,1847,8,8,5,7,2,0,0,NA
"1971",12,2,22,"3","2","4",0,0,2,1,1062,3,2,10,9,6,0,0,NA
"1972",12,2,23,"5","2","4",0,0,2,1,1797,6,2,7,10,9,0,0,NA
"1973",12,2,24,"5","2","4",0,0,2,1,3639,10,8,6,2,9,0,0,NA
"1974",12,2,25,"5","1","4",4,1,1,1,1582,6,10,8,9,6,0,0,NA
"1975",12,3,1,"1","1","4",3,2,1,1,2543,1,6,5,1,8,0,0,NA
"1976",12,3,2,"5","1","6",3,4,1,1,1320,9,7,5,9,8,2,6,NA
"1977",12,3,3,"5","1","6",1,6,1,1,2002,5,5,2,7,10,6,8,NA
"1978",12,3,4,"4","2","4",0,0,2,1,1195,4,8,2,10,9,0,0,NA
"1979",12,3,5,"5","1","4",1,4,1,1,2037,7,7,8,2,9,0,0,NA
"1980",12,3,6,"3","2","2",0,0,2,1,2728,3,5,10,0,0,0,0,NA
"1981",12,3,7,"5","2","6",0,0,1,0,3082,8,5,9,7,10,2,6,NA
"1982",12,3,8,"3","2","6",0,0,2,1,1293,3,9,6,5,7,8,2,NA
"1983",12,3,9,"3","2","2",0,0,2,1,1838,3,10,7,0,0,0,0,NA
"1984",12,3,10,"5","1","4",3,2,1,1,1294,10,9,2,10,5,0,0,NA
"1985",12,3,11,"3","2","4",0,0,2,1,1219,3,6,10,1,5,0,0,NA
"1986",12,3,12,"3","2","4",0,0,2,1,1420,3,9,2,5,6,0,0,NA
"1987",12,3,13,"3","2","2",0,0,2,1,1527,3,8,6,0,0,0,0,NA
"1988",12,3,14,"5","1","6",6,1,1,1,1849,5,8,6,10,7,2,5,NA
"1989",12,3,15,"5","2","2",0,0,1,0,5235,8,7,5,0,0,0,0,NA
"1990",12,3,16,"5","1","4",4,1,1,1,2139,7,9,8,2,7,0,0,NA
"1991",12,3,17,"3","2","6",0,0,2,1,1188,3,2,6,8,5,9,10,NA
"1992",12,3,18,"5","1","2",1,2,1,1,1529,10,10,6,0,0,0,0,NA
"1993",12,3,19,"3","2","2",0,0,2,1,1552,3,2,9,0,0,0,0,NA
"1994",12,3,20,"1","1","2",2,1,1,1,1334,1,6,1,0,0,0,0,NA
"1995",12,3,21,"5","1","2",2,1,1,1,1061,5,9,5,0,0,0,0,NA
"1996",12,3,22,"3","2","6",0,0,2,1,1113,3,2,8,5,9,10,6,NA
"1997",12,3,23,"3","2","2",0,0,2,1,1217,3,6,7,0,0,0,0,NA
"1998",12,3,24,"3","2","4",0,0,2,1,1065,3,10,2,8,9,0,0,NA
"1999",12,3,25,"5","2","4",0,0,2,1,3480,5,7,9,2,6,0,0,NA
"2000",12,4,1,"5","2","4",0,0,1,0,2166,5,7,10,6,2,0,0,NA
"2001",12,4,2,"5","2","6",0,0,2,1,1870,9,8,10,7,2,6,5,NA
"2002",12,4,3,"1","1","4",2,3,1,1,1340,1,7,1,10,8,0,0,NA
"2003",12,4,4,"1","1","4",1,4,1,1,1184,1,1,7,10,5,0,0,NA
"2004",12,4,5,"5","1","4",3,2,1,1,1802,10,1,8,10,5,0,0,NA
"2005",12,4,6,"5","1","4",2,3,1,1,1371,10,9,10,6,2,0,0,NA
"2006",12,4,7,"5","1","2",2,1,1,1,2872,8,10,8,0,0,0,0,NA
"2007",12,4,8,"3","2","6",0,0,2,1,1348,3,7,6,9,10,2,8,NA
"2008",12,4,9,"5","1","6",2,5,1,1,1965,5,2,5,9,10,6,7,NA
"2009",12,4,10,"3","2","2",0,0,2,1,1138,3,2,10,0,0,0,0,NA
"2010",12,4,11,"4","2","4",0,0,2,1,1422,4,8,1,6,10,0,0,NA
"2011",12,4,12,"5","2","2",0,0,2,1,3674,8,2,9,0,0,0,0,NA
"2012",12,4,13,"4","2","2",0,0,2,1,1179,4,5,10,0,0,0,0,NA
"2013",12,4,14,"3","2","2",0,0,2,1,1264,3,7,2,0,0,0,0,NA
"2014",12,4,15,"1","1","4",1,4,1,1,1895,1,1,10,9,7,0,0,NA
"2015",12,4,16,"2","1","4",4,1,1,1,1476,2,6,5,9,2,0,0,NA
"2016",12,4,17,"5","2","2",0,0,2,1,1933,8,9,7,0,0,0,0,NA
"2017",12,4,18,"5","2","2",0,0,2,1,1620,7,10,2,0,0,0,0,NA
"2018",12,4,19,"5","2","4",0,0,2,1,1773,7,2,6,9,8,0,0,NA
"2019",12,4,20,"5","2","4",0,0,2,1,3343,9,6,2,5,7,0,0,NA
"2020",12,4,21,"3","2","2",0,0,2,1,1182,3,6,9,0,0,0,0,NA
"2021",12,4,22,"4","2","6",0,0,2,1,1149,4,8,10,9,6,2,5,NA
"2022",12,4,23,"5","2","6",0,0,2,1,2334,8,9,10,6,7,5,2,NA
"2023",12,4,24,"1","1","2",2,1,1,1,1205,1,5,1,0,0,0,0,NA
"2024",12,4,25,"5","1","4",3,2,1,1,1918,6,7,9,6,10,0,0,NA
"2025",12,5,1,"5","1","4",4,1,1,1,1418,5,7,8,2,5,0,0,NA
"2026",12,5,2,"5","2","6",0,0,2,1,1648,10,8,2,7,5,6,9,NA
"2027",12,5,3,"4","2","6",0,0,2,1,1053,4,10,5,2,8,7,9,NA
"2028",12,5,4,"3","2","6",0,0,2,1,1282,3,9,5,10,7,6,2,NA
"2029",12,5,5,"3","2","6",0,0,2,1,1181,3,6,8,10,5,9,2,NA
"2030",12,5,6,"5","2","6",0,0,2,1,3532,5,6,8,9,10,7,2,NA
"2031",12,5,7,"2","1","4",3,2,1,1,1447,2,8,6,2,7,0,0,NA
"2032",12,5,8,"5","1","2",2,1,1,1,4978,10,5,10,0,0,0,0,NA
"2033",12,5,9,"5","1","4",2,3,1,1,1683,5,9,5,8,2,0,0,NA
"2034",12,5,10,"3","2","4",0,0,2,1,1176,3,8,9,5,6,0,0,NA
"2035",12,5,11,"2","1","4",2,3,1,1,1619,2,10,2,7,8,0,0,NA
"2036",12,5,12,"5","1","2",2,1,1,1,1110,7,6,7,0,0,0,0,NA
"2037",12,5,13,"5","1","4",4,1,1,1,1220,5,2,8,7,5,0,0,NA
"2038",12,5,14,"2","1","6",2,5,1,1,1473,2,5,2,9,8,7,10,NA
"2039",12,5,15,"5","1","4",4,1,1,1,1055,8,7,2,6,8,0,0,NA
"2040",12,5,16,"5","1","4",4,1,1,1,991,8,5,9,7,8,0,0,NA
"2041",12,5,17,"5","1","6",1,6,2,0,3446,8,8,7,2,6,5,9,NA
"2042",12,5,18,"5","2","4",0,0,2,1,2086,5,8,6,9,2,0,0,NA
"2043",12,5,19,"5","1","6",1,6,1,1,3265,6,6,8,5,9,10,2,NA
"2044",12,5,20,"5","1","4",2,3,1,1,3512,5,2,5,9,7,0,0,NA
"2045",12,5,21,"1","1","2",1,2,1,1,2112,1,1,6,0,0,0,0,NA
"2046",12,5,22,"5","2","2",0,0,2,1,1407,6,9,7,0,0,0,0,NA
"2047",12,5,23,"5","1","6",6,1,1,1,1989,6,2,7,10,9,5,6,NA
"2048",12,5,24,"1","1","2",1,2,1,1,1321,1,1,8,0,0,0,0,NA
"2049",12,5,25,"5","1","6",3,4,1,1,2979,9,5,7,9,6,8,2,NA
"2050",12,6,1,"5","2","2",0,0,2,1,3877,10,5,8,0,0,0,0,NA
"2051",12,6,2,"5","2","4",0,0,1,0,1972,8,5,7,9,2,0,0,NA
"2052",12,6,3,"4","2","6",0,0,2,1,1107,4,9,10,7,8,2,6,NA
"2053",12,6,4,"5","2","4",0,0,2,1,2016,10,2,6,7,8,0,0,NA
"2054",12,6,5,"5","1","2",2,1,1,1,2019,6,5,6,0,0,0,0,NA
"2055",12,6,6,"1","1","4",3,2,1,1,1644,1,8,5,1,6,0,0,NA
"2056",12,6,7,"2","1","4",3,2,1,1,1268,2,7,6,2,9,0,0,NA
"2057",12,6,8,"5","2","4",0,0,2,1,1563,5,9,2,7,8,0,0,NA
"2058",12,6,9,"1","1","6",6,1,1,1,1227,1,9,5,7,8,10,1,NA
"2059",12,6,10,"5","2","2",0,0,2,1,1422,7,5,10,0,0,0,0,NA
"2060",12,6,11,"2","1","6",1,6,1,1,1812,2,2,10,6,9,5,8,NA
